SampleDateTime;DeviceID;BatteryVoltage;ChargingFlag;PLMN;SignalStrength;AttachTries;ConnectTries;AttachFailures;ConnectFailures;GeneralFailures;LastFailureCode;Temperature
2022-12-21 17:10:40.6810060;cg1;3294;2;1;24;12;0;0;0;0;0;-6.31
2022-12-21 17:25:58.2787890;cg1;3238;2;1;26;5;0;0;0;0;0;-6.25
2022-12-21 17:41:23.3234740;cg1;4502;1;8;22;12;0;0;0;0;3;-6.12
2022-12-21 17:56:40.5208910;cg1;4506;1;8;21;6;0;0;0;0;3;-5.88
2022-12-21 18:11:59.0039680;cg1;4500;0;8;22;6;0;0;0;0;3;-5.69
2022-12-21 18:27:19.2448460;cg1;4506;1;1;26;10;0;0;0;0;3;-5.56
2022-12-21 18:42:41.0802250;cg1;4506;1;8;22;14;0;0;0;0;3;-5.5
2022-12-21 19:13:29.3288440;cg1;4520;1;8;23;16;1;0;0;0;3;-5.38
2022-12-21 19:28:51.1913210;cg1;4502;1;1;20;15;0;0;0;0;3;-5.31
2022-12-21 19:44:09.0885820;cg1;4572;1;1;25;5;0;0;0;0;3;-5.25
2022-12-21 19:59:28.2086390;cg1;4582;1;1;18;8;0;0;0;0;3;-5.25
2022-12-21 20:14:58.2923540;cg1;4576;1;1;24;24;0;0;0;0;3;-5.19
2022-12-21 20:30:17.9230100;cg1;4582;1;1;20;9;1;0;0;0;3;-5.12
2022-12-21 20:45:35.0956450;cg1;4562;1;1;24;5;0;0;0;0;3;-5.06
2022-12-21 21:00:52.5358280;cg1;4582;1;1;24;6;0;0;0;0;3;-5.0
2022-12-21 21:16:13.7347240;cg1;4578;1;1;19;12;1;0;0;0;3;-4.94
2022-12-21 21:31:34.5481340;cg1;4568;1;1;24;6;0;0;0;0;3;-4.88
2022-12-21 21:46:51.4273800;cg1;4578;1;1;24;5;0;0;0;0;3;-4.81
2022-12-21 22:02:20.2988400;cg1;4580;1;8;23;18;1;0;0;0;3;-4.69
2022-12-21 22:17:41.2667680;cg1;4578;1;1;23;13;0;0;0;0;3;-4.62
2022-12-21 22:33:01.3626770;cg1;4212;0;1;19;11;1;0;0;0;0;-4.56
2022-12-21 22:48:23.0424060;cg1;4182;0;1;19;14;1;0;0;0;0;-4.69
2022-12-21 23:03:54.1394220;cg1;4188;0;8;22;29;0;0;0;0;0;-4.81
2022-12-21 23:19:16.4695730;cg1;4180;0;1;23;11;1;0;0;0;0;-4.88
2022-12-21 23:34:36.0868960;cg1;4180;0;1;18;10;0;0;0;0;0;-4.88
2022-12-21 23:49:55.7720770;cg1;4178;0;1;17;10;0;0;0;0;0;-4.88
2022-12-22 00:05:17.2132410;cg1;4174;0;1;18;13;0;0;0;0;0;-4.88
2022-12-22 00:20:38.8711700;cg1;4174;0;1;21;15;0;0;0;0;0;-4.81
2022-12-22 00:35:56.3068240;cg1;4174;0;1;22;6;0;0;0;0;0;-4.81
2022-12-22 00:51:15.5824110;cg1;4176;0;1;18;10;0;0;0;0;0;-4.81
2022-12-22 01:06:34.6307490;cg1;4170;0;1;18;10;0;0;0;0;0;-4.81
2022-12-22 01:21:53.9974390;cg1;4160;0;1;18;10;0;0;0;0;0;-4.88
2022-12-22 01:37:14.8935830;cg1;4164;0;1;20;12;0;0;0;0;0;-4.88
2022-12-22 01:52:32.3100570;cg1;4158;0;1;22;6;0;0;0;0;0;-4.94
2022-12-22 02:07:48.6349440;cg1;4156;0;1;21;5;0;0;0;0;0;-5.06
2022-12-22 02:23:07.6808320;cg1;4158;0;1;18;10;0;0;0;0;0;-5.19
2022-12-22 02:38:27.9266660;cg1;4152;0;1;19;11;0;0;0;0;0;-5.12
2022-12-22 03:09:10.9642430;cg1;4152;0;1;22;6;0;0;0;0;0;-4.88
2022-12-22 03:24:27.6820960;cg1;4152;0;1;22;5;0;0;0;0;0;-4.75
2022-12-22 03:39:45.1200710;cg1;4152;0;1;23;7;0;0;0;0;0;-4.69
2022-12-22 03:55:02.5570850;cg1;4152;0;1;23;6;0;0;0;0;0;-4.69
2022-12-22 04:10:21.8318970;cg1;4138;0;1;23;5;0;0;0;0;0;-4.75
2022-12-22 04:25:41.6904470;cg1;4152;0;1;18;11;0;0;0;0;0;-4.81
2022-12-22 04:41:02.8978410;cg1;4152;0;1;18;11;1;0;0;0;0;-4.88
2022-12-22 04:56:20.5721950;cg1;4148;0;1;23;6;0;0;0;0;0;-4.81
2022-12-22 05:11:41.3796100;cg1;4144;0;1;19;11;1;0;0;0;0;-4.81
2022-12-22 05:27:01.6990380;cg1;4144;0;1;18;12;0;0;0;0;0;-5.0
2022-12-22 05:42:18.2524200;cg1;4152;0;1;22;6;0;0;0;0;0;-5.25
2022-12-22 05:57:34.8021530;cg1;4144;0;1;21;6;0;0;0;0;0;-5.69
2022-12-22 06:12:54.6442220;cg1;4138;0;1;19;12;0;0;0;0;0;-6.0
2022-12-22 06:28:15.2361120;cg1;4152;0;1;22;12;0;0;0;0;0;-6.31
2022-12-22 06:43:32.0816200;cg1;4138;0;1;22;6;0;0;0;0;0;-6.5
2022-12-22 06:58:50.4112980;cg1;4138;0;1;19;8;0;0;0;0;0;-6.44
2022-12-22 07:14:10.3366650;cg1;4136;0;1;20;11;0;0;0;0;0;-6.44
2022-12-22 07:29:37.5485450;cg1;4132;0;1;20;18;0;0;0;0;0;-6.5
2022-12-22 07:45:04.5839900;cg1;4130;0;1;17;12;0;0;0;0;0;-6.62
2022-12-22 08:00:23.7091370;cg1;4128;0;1;24;4;0;0;0;0;0;-6.88
2022-12-22 08:15:47.2132660;cg1;4130;0;8;23;17;1;0;0;0;0;-7.0
2022-12-22 08:31:10.0390690;cg1;4120;0;1;23;17;0;0;0;0;0;-7.25
2022-12-22 08:46:31.1298490;cg1;4112;0;1;21;11;0;0;0;0;0;-7.38
2022-12-22 09:01:51.0643700;cg1;4112;0;1;20;11;0;0;0;0;0;-7.69
2022-12-22 09:17:09.7989840;cg1;4102;0;1;21;10;0;0;0;0;0;-7.88
2022-12-22 09:32:26.1750220;cg1;4102;0;1;27;5;0;0;0;0;0;-8.0
2022-12-22 09:47:48.1722350;cg1;4088;0;8;23;16;0;0;0;0;0;-8.0
2022-12-22 10:03:09.7760690;cg1;4086;0;1;27;12;1;0;0;0;0;-8.19
2022-12-22 10:18:26.9023970;cg1;4076;0;1;25;5;0;0;0;0;0;-8.31
2022-12-22 10:33:45.6632860;cg1;4080;0;1;21;10;0;0;0;0;0;-8.44
2022-12-22 10:49:02.1076090;cg1;4074;0;1;27;4;0;0;0;0;0;-8.62
2022-12-22 11:04:19.8852850;cg1;4062;0;1;20;8;0;0;0;0;0;-8.81
2022-12-22 11:19:42.3558400;cg1;4062;0;8;22;16;0;0;0;0;0;-9.06
2022-12-22 11:35:04.5813210;cg1;4052;0;1;27;12;0;0;0;0;0;-9.25
2022-12-22 11:50:21.3828990;cg1;4052;0;1;25;5;0;0;0;0;0;-9.12
2022-12-22 12:05:37.7858740;cg1;4050;0;1;25;5;0;0;0;0;0;-8.81
2022-12-22 12:21:06.0275600;cg1;4052;0;8;23;27;0;0;0;0;0;-8.5
2022-12-22 12:36:26.9804260;cg1;4038;0;1;26;12;0;0;0;0;0;-8.25
2022-12-22 13:07:09.4767110;cg1;4042;0;1;26;5;0;0;0;0;0;-7.88
2022-12-22 13:22:26.5879970;cg1;4044;0;1;25;5;0;0;0;0;0;-8.0
2022-12-22 13:37:43.7911260;cg1;4034;0;1;24;5;1;0;0;0;0;-8.38
2022-12-22 13:52:59.2638980;cg1;4032;0;1;26;4;0;0;0;0;0;-8.62
2022-12-22 14:08:17.2359860;cg1;4032;0;1;20;8;0;0;0;0;0;-8.69
2022-12-22 14:23:34.5201430;cg1;4028;0;1;27;5;1;0;0;0;0;-8.44
2022-12-22 14:38:51.3077830;cg1;4028;0;1;26;6;0;0;0;0;0;-8.0
2022-12-22 14:54:08.1083240;cg1;4026;0;1;25;5;0;0;0;0;0;-7.75
2022-12-22 15:09:34.9948220;cg1;4028;0;8;22;24;0;0;0;0;0;-7.56
2022-12-22 15:24:55.3098200;cg1;4022;0;1;27;11;0;0;0;0;0;-7.38
2022-12-22 15:55:35.4707460;cg1;4014;0;1;26;5;0;0;0;0;0;-7.0
2022-12-22 16:10:52.2364850;cg1;4024;0;1;25;4;0;0;0;0;0;-6.81
2022-12-22 16:26:12.0543890;cg1;4012;0;1;20;10;0;0;0;0;0;-6.62
2022-12-22 16:41:42.3574390;cg1;4018;0;8;22;28;0;0;0;0;0;-6.44
2022-12-22 16:57:01.7143430;cg1;4012;0;8;22;8;1;0;0;0;0;-6.31
2022-12-22 17:12:25.2371970;cg1;4008;0;1;26;12;0;0;0;0;0;-6.19
2022-12-22 17:27:44.0411620;cg1;4014;0;1;19;8;0;0;0;0;0;-6.06
2022-12-22 17:43:01.8086020;cg1;4010;0;1;26;5;0;0;0;0;0;-5.94
2022-12-22 17:58:18.2923380;cg1;4012;0;1;25;5;0;0;0;0;0;-5.81
2022-12-22 18:13:40.1212850;cg1;4008;0;8;22;14;0;0;0;0;0;-5.75
2022-12-22 18:28:58.5250400;cg1;4004;0;8;22;7;0;0;0;0;0;-5.69
2022-12-22 18:44:18.7683010;cg1;4008;0;1;26;11;1;0;0;0;0;-5.69
2022-12-22 18:59:35.8954000;cg1;4004;0;1;24;6;0;0;0;0;0;-5.62
2022-12-22 19:14:57.9011090;cg1;4004;0;1;18;13;1;0;0;0;0;-5.62
2022-12-22 19:45:36.8597220;cg1;4004;0;1;20;11;0;0;0;0;0;-5.81
2022-12-22 20:00:55.7410260;cg1;4010;0;1;19;7;1;0;0;0;0;-5.81
2022-12-22 20:16:14.4858410;cg1;4000;0;1;20;9;0;0;0;0;0;-5.94
2022-12-22 20:31:33.9784560;cg1;4004;0;1;20;8;0;0;0;0;0;-6.0
2022-12-22 20:46:54.1433970;cg1;4002;0;1;20;9;0;0;0;0;0;-6.0
2022-12-22 21:32:50.0633440;cg1;3998;0;1;24;5;0;0;0;0;0;-6.75
2022-12-22 21:48:13.4958250;cg1;3986;0;8;22;18;0;0;0;0;0;-7.12
2022-12-22 22:03:36.5391760;cg1;3988;0;1;24;17;1;0;0;0;0;-7.44
2022-12-22 22:34:20.7082190;cg1;3974;0;1;19;13;1;0;0;0;0;-8.31
2022-12-22 22:49:39.0173580;cg1;3988;0;1;20;10;0;0;0;0;0;-8.69
2022-12-22 23:05:07.2667000;cg1;3980;0;1;20;27;0;0;0;0;0;-8.94
2022-12-22 23:20:23.6651190;cg1;3962;0;1;24;5;0;0;0;0;0;-9.06
2022-12-22 23:35:42.8734730;cg1;3992;0;1;19;10;0;0;0;0;0;-9.25
2022-12-22 23:51:03.9199340;cg1;3968;0;1;18;14;0;0;0;0;0;-9.44
2022-12-23 00:06:22.3025000;cg1;3974;0;1;19;7;0;0;0;0;0;-9.62
2022-12-23 00:21:41.2805070;cg1;3974;0;1;19;9;1;0;0;0;0;-9.75
2022-12-23 00:36:57.3487950;cg1;3974;0;1;23;5;0;0;0;0;0;-9.94
2022-12-23 00:52:25.9931060;cg1;3964;0;1;23;27;0;0;0;0;0;-9.88
2022-12-23 01:07:45.6689990;cg1;3968;0;1;18;9;0;0;0;0;0;-9.81
2022-12-23 01:23:09.5193180;cg1;3964;0;1;17;12;0;0;0;0;0;-9.75
2022-12-23 01:38:30.1573900;cg1;3954;0;1;17;12;0;0;0;0;0;-9.88
2022-12-23 01:53:49.8434930;cg1;3954;0;1;17;9;0;0;0;0;0;-10.12
2022-12-23 02:09:09.4448530;cg1;3954;0;1;19;9;0;0;0;0;0;-10.31
2022-12-23 02:24:28.3281740;cg1;3954;0;1;18;9;0;0;0;0;0;-10.5
2022-12-23 02:55:12.5582010;cg1;3944;0;1;17;8;0;0;0;0;0;-11.0
2022-12-23 03:10:30.6392120;cg1;3948;0;1;18;8;0;0;0;0;0;-11.19
2022-12-23 03:25:49.6825460;cg1;3940;0;1;22;7;1;0;0;0;0;-11.31
2022-12-23 03:41:07.5254400;cg1;3932;0;1;21;8;0;0;0;0;0;-11.44
2022-12-23 03:56:24.4024500;cg1;3938;0;1;23;6;0;0;0;0;0;-11.5
2022-12-23 04:11:43.1199400;cg1;3936;0;1;19;9;0;0;0;0;0;-11.5
2022-12-23 04:27:03.2105490;cg1;3932;0;1;18;9;1;0;0;0;0;-11.31
2022-12-23 04:42:34.4742320;cg1;3932;0;1;26;31;1;0;0;0;0;-11.06
2022-12-23 04:57:54.9791630;cg1;3932;0;1;19;11;0;0;0;0;0;-10.88
2022-12-23 05:13:14.4062130;cg1;3932;0;1;19;8;0;0;0;0;0;-10.69
2022-12-23 05:28:35.5269460;cg1;3932;0;1;21;8;0;0;0;0;0;-10.5
2022-12-23 05:43:53.3703330;cg1;3932;0;1;19;7;0;0;0;0;0;-10.31
2022-12-23 05:59:10.5578460;cg1;3932;0;1;25;6;0;0;0;0;0;-10.12
2022-12-23 06:14:27.9312930;cg1;3932;0;1;24;5;0;0;0;0;0;-9.81
2022-12-23 06:45:08.6625250;cg1;3926;0;1;18;10;0;0;0;0;0;-9.44
2022-12-23 07:00:41.3659540;cg1;3928;0;8;22;35;0;0;0;0;0;-9.31
2022-12-23 07:15:59.4494850;cg1;3924;0;8;22;6;0;0;0;0;0;-9.31
2022-12-23 07:31:19.7715830;cg1;3904;0;8;22;7;0;0;0;0;0;-9.25
2022-12-23 07:46:38.0927580;cg1;3918;0;8;22;7;0;0;0;0;0;-9.19
2022-12-23 08:01:58.4990420;cg1;3920;0;1;25;12;0;0;0;0;0;-9.19
2022-12-23 08:17:18.1755560;cg1;3912;0;1;21;9;0;0;0;0;0;-9.19
2022-12-23 08:32:37.4629650;cg1;3918;0;1;17;10;0;0;0;0;0;-9.12
2022-12-23 08:48:05.0106130;cg1;3902;0;1;19;12;0;0;0;0;0;-8.94
2022-12-23 09:03:24.9080280;cg1;3914;0;1;22;10;0;0;0;0;0;-8.88
2022-12-23 09:18:43.6764710;cg1;3908;0;1;22;9;0;0;0;0;0;-8.88
2022-12-23 09:49:36.6067180;cg1;3910;0;1;21;9;0;0;0;0;0;-9.06
2022-12-23 10:04:55.8705900;cg1;3910;0;1;20;9;0;0;0;0;0;-9.25
2022-12-23 10:20:13.5016140;cg1;3904;0;1;25;5;0;0;0;0;0;-9.44
2022-12-23 10:35:44.4967800;cg1;3904;0;8;23;33;0;0;0;0;0;-9.56
2022-12-23 10:51:02.5790510;cg1;3904;0;8;23;8;0;0;0;0;0;-9.56
2022-12-23 11:06:22.7476970;cg1;3904;0;1;25;11;0;0;0;0;0;-9.5
2022-12-23 11:21:40.0226460;cg1;3904;0;1;26;5;0;0;0;0;0;-9.19
2022-12-23 11:52:21.1498180;cg1;3904;0;1;20;8;0;0;0;0;0;-9.0
2022-12-23 12:07:40.4437760;cg1;3900;0;1;23;8;0;0;0;0;0;-8.94
2022-12-23 12:22:58.1087870;cg1;3902;0;1;26;6;0;0;0;0;0;-8.81
2022-12-23 12:38:19.6273060;cg1;3902;0;8;22;14;0;0;0;0;0;-8.75
2022-12-23 12:53:40.8255500;cg1;3892;0;8;22;8;0;0;0;0;0;-8.75
2022-12-23 13:08:59.5459200;cg1;3904;0;8;23;7;1;0;0;0;0;-8.81
2022-12-23 13:24:16.9087270;cg1;3894;0;8;23;7;0;0;0;0;0;-9.06
2022-12-23 13:39:34.4299310;cg1;3896;0;8;23;7;0;0;0;0;0;-9.5
2022-12-23 13:54:56.2952290;cg1;3892;0;1;19;16;0;0;0;0;0;-9.94
2022-12-23 14:10:15.4177700;cg1;3888;0;1;20;9;0;0;0;0;0;-10.25
2022-12-23 14:25:46.5986610;cg1;3892;0;1;19;10;0;0;0;1;0;-10.62
2022-12-23 14:41:02.9196110;cg1;3878;0;1;24;5;0;0;0;0;0;-10.94
2022-12-23 15:11:40.9232770;cg1;3880;0;1;25;6;0;0;0;0;0;-11.31
2022-12-23 15:27:01.1812890;cg1;3870;0;1;19;12;0;0;0;0;0;-11.62
2022-12-23 15:42:18.3548060;cg1;3862;0;1;24;6;0;0;0;0;0;-11.94
2022-12-23 15:57:36.4471000;cg1;3870;0;1;19;9;0;0;0;0;0;-12.25
2022-12-23 16:12:56.0731920;cg1;3862;0;1;21;9;1;0;0;0;0;-12.56
2022-12-23 16:28:24.9450650;cg1;3858;0;1;22;28;0;0;0;0;0;-12.81
2022-12-23 16:43:41.8791240;cg1;3854;0;1;22;6;0;0;0;0;0;-12.81
2022-12-23 17:14:24.1954060;cg1;3862;0;1;23;6;0;0;0;0;0;-11.69
2022-12-23 17:45:11.8911990;cg1;3868;0;1;23;7;1;0;0;0;0;-10.0
2022-12-23 18:00:31.9667390;cg1;3868;0;1;19;11;0;0;0;0;0;-9.75
2022-12-23 18:31:16.8454100;cg1;3868;0;1;19;10;0;0;0;0;0;-9.94
2022-12-23 18:46:36.4516120;cg1;3856;0;1;18;9;0;0;0;0;0;-10.0
2022-12-23 19:01:57.6667550;cg1;3862;0;1;20;14;0;0;0;0;0;-10.12
2022-12-23 19:17:16.7935270;cg1;3854;0;1;22;9;0;0;0;0;0;-10.31
